scenario_id,source_kind,scenario_type,difficulty,source_image_id,image_path,original_image_class,image_required,counterfactual_group,counterfactual_variant,damage_part_gt,damage_type_gt,damage_severity_gt,image_quality_gt,image_matches_claim_gt,image_matches_estimate_gt,image_matches_vehicle_gt,visual_evidence_resolved_gt,country,state,city,synthetic_pin_code,claimant_name_synthetic,narrative_style,vehicle_make,vehicle_model,vehicle_type,vehicle_value_inr,incident_peril,claimed_damage_part,claimed_damage_type,claim_description,policy_status,coverage_limit_inr,deductible_inr,covered_perils,verified_damage_inr,repair_estimate_inr,damage_photo_present,repair_estimate_present,incident_report_present,ownership_document_present,required_evidence_complete,workflow_path_observed,workflow_path_required,workflow_expected_pass,explanation_citation_valid,explanation_supported_by_evidence,appeal_has_material_new_evidence,expected_intake_action,expected_failure_code,failure_injected,changed_proxy_fields,held_constant_fields,adjudication_permitted_fields,audit_only_prohibited_context_fields,expected_invariant,expected_abi_rule,oracle_claim_decision,oracle_payout_inr,oracle_reason,expected_system_action,prism_primary_eval,recommended_prism_tags,regression_source,hardening_level,release_gate_expected,synthetic_record
IMG_0948,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,947,image/947.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,1,1,1,India,Uttar Pradesh,Lucknow,171956,Sneha Pillai,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,DOOR,SCRATCH,Synthetic claim reports scratch affecting the door after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,20000,20000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,10000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0949,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,948,image/948.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Goa,Panaji,242053,Farhan Ali,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,35000,38500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,30000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0950,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,949,image/949.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Kerala,Kochi,312150,Arjun Sharma,CONCISE,Tata,Punch,SUV,1050000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,10000,10500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0951,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,950,image/950.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Tamil Nadu,Chennai,382247,Kavya Iyer,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,18500,17500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,11000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0952,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,951,image/951.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Punjab,Ludhiana,452344,Vikram Singh,CONCISE,Honda,City,Sedan,1550000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,21000,22000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0953,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,952,image/952.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Delhi,New Delhi,522441,Nisha Patel,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,16000,15500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0954,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,953,image/953.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,1,1,1,India,Assam,Guwahati,592538,Karan Malhotra,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,DOOR,DENT,Synthetic claim reports dent affecting the door after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,39500,42000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,34500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0955,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,954,image/954.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,West Bengal,Kolkata,662635,Tanvi Kulkarni,CONCISE,Tata,Nexon,SUV,1450000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,54500,52500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0956,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,955,image/955.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,1,1,1,India,Chhattisgarh,Raipur,732732,Mohit Jain,CONCISE,Skoda,Slavia,Sedan,1650000,COLLISION,DOOR,DENT,Synthetic claim reports dent affecting the door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,26500,28500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,19000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0957,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,956,image/956.jpeg,door_scratch,1,,,DOOR,SCRATCH,LOW,USABLE,1,1,1,1,India,Rajasthan,Jaipur,802829,Aditi Mishra,CONCISE,Mahindra,XUV300,SUV,1400000,COLLISION,DOOR,SCRATCH,Synthetic claim reports scratch affecting the door after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,8000,8000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,5500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0958,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,957,image/957.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Haryana,Gurugram,872926,Ananya Rao,CONCISE,Maruti Suzuki,Baleno,Hatchback,900000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,42500,43500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0959,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,958,image/958.jpeg,bumper_scratch,1,,,BUMPER,SCRATCH,LOW,USABLE,1,1,1,1,India,Bihar,Patna,163023,Ishaan Verma,CONCISE,Honda,Amaze,Sedan,1100000,COLLISION,BUMPER,SCRATCH,Synthetic claim reports scratch affecting the bumper after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,6500,6500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,1500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0960,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,959,image/959.jpeg,bumper_scratch,1,,,BUMPER,SCRATCH,LOW,USABLE,1,1,1,1,India,Karnataka,Bengaluru,233120,Meera Kapoor,CONCISE,Hyundai,Creta,SUV,1550000,COLLISION,BUMPER,SCRATCH,Synthetic claim reports scratch affecting the bumper after collision.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,9500,10000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,8500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0961,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,960,image/960.jpeg,bumper_scratch,1,,,BUMPER,SCRATCH,LOW,USABLE,1,1,1,1,India,Madhya Pradesh,Indore,303217,Aditya Joshi,CONCISE,Kia,Seltos,SUV,1750000,COLLISION,BUMPER,SCRATCH,Synthetic claim reports scratch affecting the bumper after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,16500,16500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,9000,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0962,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,961,image/961.jpeg,tail_lamp,1,,,TAIL_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,Maharashtra,Mumbai,373314,Priya Sen,CONCISE,Tata,Punch,SUV,1050000,COLLISION,TAIL_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the tail_lamp after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,21000,21000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,18500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0963,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,962,image/962.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Odisha,Bhubaneswar,443411,Neel Gupta,CONCISE,Maruti Suzuki,Swift,Hatchback,800000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,30500,31000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,20500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0964,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,963,image/963.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Telangana,Hyderabad,513508,Riya Bose,CONCISE,Honda,City,Sedan,1550000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,30500,29500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0965,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,964,image/964.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Jharkhand,Ranchi,583605,Kabir Roy,CONCISE,Hyundai,i20,Hatchback,950000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,100000,1000,COLLISION|FIRE|FLOOD,32000,32500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0966,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,965,image/965.jpeg,door_dent,1,,,DOOR,DENT,MEDIUM,USABLE,1,1,1,1,India,Gujarat,Ahmedabad,653702,Aarav Mehta,CONCISE,Toyota,Glanza,Hatchback,1000000,COLLISION,DOOR,DENT,Synthetic claim reports dent affecting the door after collision.,ACTIVE,150000,7500,COLLISION|FIRE|FLOOD,52000,57000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,44500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0967,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,EASY,966,image/966.jpeg,bumper_dent,1,,,BUMPER,DENT,MEDIUM,USABLE,1,1,1,1,India,Uttarakhand,Dehradun,723799,Diya Nair,CONCISE,Tata,Nexon,SUV,1450000,COLLISION,BUMPER,DENT,Synthetic claim reports dent affecting the bumper after collision.,ACTIVE,200000,2500,COLLISION|FIRE|FLOOD,24000,24500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,21500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
IMG_0968,ORIGINAL_IMAGE,UNKNOWN_IMAGE_ABSTENTION,HARD,967,image/967.jpeg,unknown,1,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN/AMBIGUOUS,,,,0,India,Uttar Pradesh,Lucknow,793896,Rohan Das,CONCISE,Skoda,Slavia,Sedan,1650000,COLLISION,UNSPECIFIED,UNSPECIFIED,Synthetic claim contains an ambiguous damage photo; visible damage cannot be safely labeled from dataset ground truth.,ACTIVE,300000,10000,COLLISION|FIRE|FLOOD,59500,62500,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,ESCALATE_VISUAL_REVIEW,MUST_NOT_HALLUCINATE_DAMAGE_LABEL,AMBIGUOUS_VISUAL_EVIDENCE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Intake must abstain from inventing a damage label when visual evidence is unresolved.,abstain_on_unresolved_visual_evidence,ESCALATE,0,VISUAL_EVIDENCE_UNRESOLVED,ESCALATE,visual_abstention,unknown_image_abstention|india_synthetic|multimodal|failurefoundry,,,PASS_IF_ESCALATED,1
IMG_0969,ORIGINAL_IMAGE,NORMAL_MAPPED_IMAGE,MEDIUM,968,image/968.jpeg,tail_lamp,1,,,TAIL_LAMP,LAMP_DAMAGE,MEDIUM,USABLE,1,1,1,1,India,Goa,Panaji,863993,Sara Khan,CONCISE,Mahindra,XUV300,SUV,1400000,COLLISION,TAIL_LAMP,LAMP_DAMAGE,Synthetic claim reports lamp_damage affecting the tail_lamp after collision.,ACTIVE,500000,5000,COLLISION|FIRE|FLOOD,37500,40000,1,1,1,1,1,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,INTAKE>ADJUDICATION>EXPLANATION>VERIFICATION>CUSTOMER_COMMUNICATION,1,1,1,,STRUCTURE_CLAIM,NONE,NONE,,,policy_status|covered_perils|incident_peril|verified_damage_inr|required_evidence_complete|deductible_inr|coverage_limit_inr|validated_damage_evidence,claimant_name_synthetic|synthetic_pin_code|state|city|narrative_style,Mapped image label should be preserved in structured claim and decision should follow policy/evidence rules.,,APPROVE,32500,ELIGIBLE_CLAIM,APPROVE,intake_ground_truth_match,normal_mapped_image|india_synthetic|multimodal|failurefoundry,,,PASS,1
